container_id,machine_id,time_stamp,app_du,status,cpu_request,cpu_limit,mem_size
c_2903,m_2131,0,app_8256,started,400,400,1.56
c_2904,m_2742,0,app_9659,started,400,400,1.56
c_2905,m_2353,0,app_3238,started,400,400,1.56
c_2906,m_280,0,app_3979,started,800,800,3.13
c_2908,m_970,0,app_8832,started,400,400,1.56
c_2909,m_2401,0,app_4511,started,400,400,1.56
c_2915,m_2262,0,app_2241,started,400,400,1.56
c_2919,m_1722,0,app_9564,started,400,400,1.56
c_2926,m_2806,0,app_6433,started,400,400,1.56
c_2928,m_161,0,app_9529,started,400,400,2.34
c_2930,m_2727,0,app_6114,started,400,400,1.56
c_2931,m_2470,0,app_2014,started,400,400,1.56
c_2933,m_1007,0,app_592,started,800,800,3.13
c_2935,m_2063,0,app_3619,started,400,480,1.56
c_2936,m_627,0,app_5877,started,800,800,3.13
c_2937,m_774,0,app_3503,started,400,480,1.56
c_2938,m_1570,0,app_565,started,400,400,1.56
c_2939,m_1929,0,app_5035,started,800,800,3.13
c_2940,m_594,0,app_2014,started,400,400,1.56
c_2941,m_2096,0,app_8882,started,400,400,1.56
c_2943,m_756,1031,app_8523,started,400,480,1.56
c_2948,m_3535,0,app_5733,started,400,400,1.56
c_2949,m_3670,0,app_3457,started,400,400,1.56
c_2950,m_840,0,app_1307,started,400,400,1.56
c_2953,m_2481,0,app_7134,started,400,400,1.56
c_2955,m_1965,578720,app_2856,started,800,800,3.13
c_2956,m_2056,0,app_8775,started,400,400,1.56
c_2959,m_3242,0,app_8200,started,400,400,1.56
c_2961,m_3706,0,app_8799,started,800,800,3.13
c_2966,m_2357,0,app_4727,started,400,400,1.56
c_2968,m_2041,0,app_8462,started,400,400,1.56
c_2970,m_2179,0,app_4919,started,400,400,1.56
c_2971,m_2504,0,app_8202,started,400,400,1.56
c_2973,m_339,0,app_2692,started,400,400,1.56
c_2974,m_169,0,app_6819,started,400,400,1.56
c_2978,m_1081,76509,app_4053,started,400,400,1.56
c_2979,m_2166,0,app_1116,started,400,400,1.56
c_2980,m_362,0,app_3567,started,400,400,1.56
c_2982,m_1610,163131,app_4142,started,800,800,6.25
c_2986,m_3551,0,app_9741,started,400,400,1.56
c_2987,m_1648,0,app_2965,started,400,400,1.56
c_2992,m_2902,666977,app_3022,started,400,400,1.56
c_2993,m_3709,0,app_8333,started,400,400,1.56
c_2994,m_2444,0,app_1211,started,400,400,1.56
c_2996,m_283,0,app_7800,started,400,400,1.56
c_2998,m_3477,0,app_4224,started,400,400,1.56
c_2999,m_3021,0,app_6087,started,400,480,1.56
c_3002,m_2550,0,app_312,started,400,400,1.56
c_3005,m_1568,0,app_3325,started,400,400,1.56
c_3008,m_1273,0,app_5366,started,800,800,3.13
c_3009,m_118,0,app_9043,started,400,400,1.56
c_3011,m_2518,0,app_5412,started,400,400,1.56
c_3012,m_1716,0,app_6217,started,400,400,1.56
c_3013,m_4015,0,app_7277,started,400,400,1.56
c_3015,m_640,0,app_3762,started,400,400,1.56
c_3021,m_948,0,app_7098,started,400,400,1.56
c_3023,m_414,0,app_1429,started,400,400,1.56
c_3027,m_2986,0,app_9597,started,400,400,1.56
c_3028,m_3885,0,app_4345,started,400,400,1.56
c_3029,m_1117,0,app_3707,started,800,800,3.13
c_3031,m_3012,163086,app_4142,started,800,800,6.25
c_3033,m_3194,64810,app_8132,started,3200,3200,17.97
c_3039,m_156,53207,app_7604,started,400,400,1.56
c_3040,m_3165,0,app_3715,started,400,400,1.56
c_3041,m_3482,0,app_3423,started,400,400,1.56
c_3044,m_574,0,app_5895,started,400,400,1.56
c_3048,m_1797,0,app_9524,started,400,400,1.56
c_3054,m_3370,668035,app_7876,started,800,800,3.13
c_3055,m_2059,0,app_5732,started,800,800,3.13
c_3056,m_1696,0,app_4909,started,800,800,1.56
c_3061,m_2341,0,app_7813,started,400,400,1.56
c_3062,m_1762,0,app_7741,started,800,800,3.13
c_3065,m_393,0,app_1233,started,400,400,1.56
c_3067,m_3776,0,app_9093,started,400,400,1.56
c_3068,m_1557,0,app_8786,started,400,400,1.56
c_3069,m_10,0,app_583,started,400,400,1.56
c_3071,m_1282,0,app_4492,started,400,400,1.56
c_3076,m_1438,0,app_5420,started,400,400,1.56
c_3077,m_2365,0,app_4492,started,400,400,1.56
c_3078,m_2733,0,app_3024,started,400,400,1.56
c_3079,m_3769,331192,app_851,started,400,400,1.56
c_3080,m_244,0,app_683,started,400,400,1.56
c_3081,m_3111,0,app_4038,started,800,800,2.34
c_3082,m_898,0,app_3012,started,400,400,1.56
c_3083,m_1075,0,app_6026,started,400,400,1.56
c_3086,m_2528,0,app_8704,started,400,400,1.56
c_3089,m_2035,0,app_5324,started,800,800,3.13
c_3090,m_583,581915,app_7876,started,800,800,3.13
c_3091,m_736,0,app_141,started,800,800,3.13
c_3095,m_3318,0,app_1351,started,400,400,1.56
c_3097,m_2805,123674,app_8183,started,400,400,1.56
c_3098,m_2217,0,app_1502,started,400,400,1.56
c_3099,m_2762,0,app_4353,started,400,400,1.56
c_3100,m_1028,0,app_3053,started,400,400,1.56
c_3105,m_3439,0,app_3269,started,400,400,1.56
c_3107,m_2351,0,app_8828,started,400,400,3.13
c_3109,m_1816,0,app_3765,started,400,480,1.56
c_3110,m_2912,0,app_7375,started,400,400,1.56
c_3111,m_947,0,app_6034,started,400,400,1.56
c_3112,m_3666,0,app_5696,started,2400,2400,9.38
c_3117,m_1266,0,app_9198,started,400,400,1.56
c_3119,m_1674,674430,app_8283,started,400,400,1.56
c_3122,m_3103,0,app_7999,started,400,400,1.56
c_3127,m_350,365584,app_8174,started,800,800,3.13
c_3130,m_2394,0,app_3988,started,400,400,1.56
c_3133,m_3473,0,app_4038,started,800,800,2.34
c_3134,m_706,0,app_6993,started,400,400,1.56
c_3141,m_3044,0,app_5278,started,400,400,1.56
c_3142,m_247,0,app_9384,started,400,400,1.56
c_3143,m_253,0,app_9136,started,400,480,1.56
c_3145,m_689,583897,app_2763,started,400,400,1.56
c_3146,m_3278,0,app_1551,started,400,480,1.56
c_3147,m_3267,402498,app_4964,started,400,400,1.56
c_3152,m_1997,0,app_329,started,400,400,1.56
c_3153,m_1628,0,app_7951,started,400,400,1.56
c_3155,m_1824,0,app_7699,started,400,400,1.56
c_3156,m_287,578614,app_3275,started,1600,1600,11.72
c_3157,m_3983,0,app_6651,started,400,400,1.56
c_3166,m_2819,0,app_4896,started,400,400,1.56
c_3169,m_1857,0,app_4957,started,400,480,1.56
c_3171,m_1144,0,app_5159,started,400,400,1.56
c_3172,m_3975,0,app_4113,started,400,400,3.13
c_3173,m_1714,0,app_7387,started,800,800,3.13
c_3176,m_3201,0,app_1658,started,400,400,1.56
c_3178,m_2862,0,app_5646,started,800,800,3.13
c_3180,m_603,0,app_6597,started,800,800,3.13
c_3183,m_2686,0,app_6510,started,400,400,1.56
c_3185,m_3950,0,app_9733,started,800,800,3.13
c_3186,m_467,0,app_8174,started,800,800,3.13
c_3187,m_3184,0,app_5159,started,400,400,1.56
c_3190,m_3179,0,app_2331,started,400,480,1.56
c_3191,m_1569,0,app_2156,started,400,400,1.56
c_3192,m_3093,0,app_1737,started,400,400,1.56
c_3194,m_910,0,app_732,started,800,800,3.13
c_3195,m_1789,364,app_7097,started,800,960,3.13
c_3196,m_2199,0,app_1068,started,400,480,1.56
c_3198,m_2116,0,app_3300,started,400,400,1.56
c_3199,m_915,0,app_9566,started,400,400,1.56
c_3201,m_3147,0,app_2104,started,400,400,1.56
c_3204,m_917,686971,app_8632,started,400,400,1.56
c_3205,m_2760,0,app_1725,started,400,400,1.56
c_3206,m_628,0,app_498,started,400,400,1.56
c_3210,m_1737,0,app_6089,started,400,400,1.56
c_3212,m_2238,0,app_7079,started,800,800,3.13
c_3215,m_3170,0,app_5705,started,400,400,1.56
c_3216,m_409,0,app_2584,started,800,960,3.13
c_3218,m_3672,0,app_4220,started,800,800,3.13
c_3219,m_597,230039,app_3861,started,400,400,1.56
c_3220,m_1983,0,app_312,started,400,400,1.56
c_3228,m_2277,0,app_9134,started,400,400,1.56
c_3229,m_1748,0,app_2415,started,400,400,1.56
c_3230,m_256,0,app_75,started,400,400,1.56
c_3231,m_2605,0,app_1176,started,400,400,1.56
c_3235,m_3729,0,app_1725,started,400,400,1.56
c_3236,m_4001,0,app_8,started,400,400,1.56
c_3237,m_1818,0,app_8493,started,400,400,1.56
c_3239,m_2692,0,app_574,started,400,480,1.56
c_3240,m_3633,0,app_8360,started,800,800,3.13
c_3241,m_1930,0,app_6475,started,400,400,1.56
c_3244,m_1630,0,app_5648,started,400,400,1.56
c_3250,m_3799,0,app_7720,started,400,400,1.56
c_3251,m_232,1922,app_6791,started,800,800,3.13
c_3253,m_2402,0,app_3037,started,800,800,6.25
c_3254,m_825,0,app_1845,started,400,400,1.56
c_3255,m_2625,0,app_3155,started,800,800,3.13
c_3261,m_2541,0,app_7190,started,400,400,1.56
c_3264,m_820,0,app_3172,started,400,400,3.13
c_3267,m_1601,0,app_509,started,400,400,1.56
c_3268,m_3365,0,app_9340,started,800,800,3.13
c_3269,m_3566,0,app_2369,started,400,400,1.56
c_3271,m_2538,595562,app_6140,started,400,400,1.56
c_3274,m_376,0,app_2836,started,400,400,1.56
c_3275,m_1085,0,app_4894,started,400,480,3.13
c_3276,m_3462,0,app_7688,started,400,480,1.56
c_3277,m_79,0,app_5048,started,400,400,1.56
c_3278,m_3008,0,app_3238,started,400,400,1.56
c_3282,m_2754,0,app_2413,started,400,400,1.56
c_3283,m_2261,287747,app_1714,started,400,400,1.56
c_3287,m_1305,0,app_6841,started,400,400,1.56
c_3289,m_4024,0,app_4352,stopped,400,400,1.56
c_3292,m_737,0,app_4220,started,800,800,3.13
c_3293,m_2685,0,app_381,started,800,800,3.13
c_3295,m_3967,0,app_6322,started,400,480,1.56
c_3297,m_1219,337807,app_2435,stopped,100,100,0.38
c_3298,m_2704,0,app_8299,started,800,800,3.13
c_3300,m_1549,581117,app_263,started,800,800,3.13
c_3304,m_503,0,app_8384,started,400,400,1.56
c_3306,m_3883,0,app_9529,started,400,400,2.34
c_3310,m_497,340165,app_9541,started,800,800,3.13
c_3315,m_3846,0,app_1225,started,400,400,1.56
c_3316,m_1136,0,app_5302,started,400,400,1.56
c_3318,m_1115,35235,app_2087,started,400,400,3.13
c_3324,m_1321,0,app_7732,started,400,400,1.56
c_3325,m_3270,0,app_7235,started,400,400,1.56
c_3327,m_1627,0,app_3275,started,1600,1600,11.72
c_3328,m_3611,0,app_4259,started,400,400,1.56
c_3335,m_1947,0,app_7475,started,400,400,1.56
c_3339,m_499,0,app_56,started,400,400,1.56
c_3340,m_3029,0,app_6586,started,400,480,1.56
c_3346,m_720,0,app_1552,started,400,400,1.56
c_3347,m_138,0,app_1502,started,400,400,1.56
c_3351,m_3986,0,app_498,started,400,400,1.56
c_3353,m_2581,0,app_9464,started,400,480,1.56
c_3354,m_2350,0,app_5219,started,400,400,1.56
c_3356,m_1313,82047,app_5581,started,400,400,1.56
c_3357,m_2465,0,app_5898,started,400,400,1.56
c_3358,m_61,0,app_3074,stopped,400,400,1.56
c_3359,m_919,0,app_8274,started,800,800,3.13
c_3369,m_1771,0,app_6791,started,800,800,3.13
c_3371,m_168,0,app_7107,started,400,480,1.56
c_3372,m_3359,0,app_9681,started,400,400,1.56
c_3378,m_867,0,app_6411,started,400,400,1.56
c_3380,m_680,0,app_4799,started,800,800,3.13
c_3384,m_2309,0,app_1134,started,400,400,1.56
c_3385,m_3248,0,app_4532,started,400,400,1.56
c_3386,m_3541,0,app_3767,started,400,480,1.56
c_3387,m_3182,0,app_559,started,400,400,1.56
c_3389,m_1367,0,app_5035,started,800,800,3.13
c_3390,m_2185,0,app_2737,started,400,400,1.56
c_3393,m_904,0,app_5389,started,400,400,1.56
c_3399,m_2134,0,app_5244,started,400,400,1.56
c_3403,m_459,0,app_2642,started,400,400,1.56
c_3405,m_1813,323838,app_6067,started,400,400,1.56
c_3406,m_67,595566,app_6140,started,400,400,1.56
c_3407,m_2297,0,app_4812,started,400,400,1.56
c_3408,m_309,0,app_2164,started,800,960,3.13
c_3410,m_3679,0,app_3073,started,400,400,1.56
c_3412,m_2553,1923,app_704,started,400,400,1.56
c_3418,m_2094,0,app_1870,started,1600,1920,6.25
c_3419,m_2415,0,app_5936,started,400,400,1.56
c_3422,m_3868,0,app_2497,started,400,400,1.56
c_3423,m_1095,0,app_2941,started,400,400,1.56
c_3425,m_2330,0,app_4205,started,800,800,1.56
c_3426,m_3856,0,app_3707,started,800,800,3.13
c_3427,m_1697,0,app_9599,started,400,400,1.56
c_3430,m_3285,0,app_7547,started,400,400,1.56
c_3435,m_3567,163120,app_5805,started,800,800,6.25
c_3436,m_157,0,app_3715,started,400,400,1.56
c_3438,m_63,0,app_5611,started,400,400,1.56
c_3439,m_691,0,app_1687,started,400,400,1.56
c_3440,m_2529,0,app_7122,started,800,800,3.13
c_3441,m_1507,582751,app_7876,started,800,800,3.13
c_3444,m_2918,0,app_684,started,400,400,1.56
c_3451,m_3548,0,app_840,started,400,400,1.56
c_3452,m_1658,0,app_5594,started,400,400,1.56
c_3454,m_1246,0,app_6819,started,400,400,1.56
c_3456,m_620,0,app_5017,started,400,400,1.56
c_3459,m_2258,0,app_3238,started,400,400,1.56
c_3460,m_1271,0,app_3001,started,400,400,1.56
c_3466,m_1733,0,app_8661,started,800,800,3.13
c_3469,m_3801,162554,app_2324,started,800,800,6.25
c_3472,m_281,0,app_5834,started,400,400,1.56
c_3476,m_3502,0,app_6911,started,400,400,1.56
c_3485,m_2301,0,app_329,started,400,400,1.56
c_3487,m_2485,0,app_4312,started,800,800,3.13
c_3488,m_1510,0,app_1046,started,400,400,1.56
c_3490,m_3143,0,app_6984,started,400,400,1.56
c_3493,m_1228,0,app_4683,started,400,400,1.56
c_3494,m_1892,0,app_732,started,800,800,3.13
c_3496,m_419,0,app_7835,started,400,400,1.56
c_3500,m_3233,0,app_8727,started,800,800,3.13
c_3501,m_3211,0,app_2661,started,400,400,1.56
c_3503,m_1612,0,app_966,started,800,800,3.13
c_3506,m_492,54926,app_418,started,400,400,1.56
c_3507,m_2033,0,app_9681,started,400,400,1.56
c_3512,m_2841,0,app_7899,started,800,800,3.13
c_3513,m_576,0,app_2856,started,800,800,3.13
c_3514,m_3316,0,app_9131,started,400,480,1.56
c_3515,m_2810,0,app_460,started,400,400,1.56
c_3516,m_2074,0,app_6031,started,400,400,1.56
c_3517,m_589,0,app_2856,started,800,800,3.13
c_3521,m_3298,0,app_6984,started,400,400,1.56
c_3522,m_2092,0,app_5900,started,400,400,1.56
c_3539,m_236,0,app_3456,started,800,800,6.25
c_3542,m_3636,0,app_1596,started,400,400,1.56
c_3544,m_3235,0,app_6780,started,400,400,1.56
c_3553,m_1280,0,app_207,started,400,400,1.56
c_3558,m_2307,0,app_71,started,400,400,3.13
c_3559,m_1233,0,app_8751,started,400,400,1.56
c_3560,m_1405,0,app_8035,started,400,400,1.56
c_3564,m_3038,0,app_2413,started,400,400,1.56
c_3573,m_1230,0,app_6221,started,400,400,1.56
c_3574,m_1285,334500,app_1274,started,400,400,1.56
c_3575,m_3418,0,app_7134,started,400,400,1.56
c_3576,m_1966,593705,app_1676,started,400,400,1.56
c_3580,m_3875,0,app_1200,started,400,480,1.56
c_3585,m_3785,0,app_6266,started,400,400,1.56
c_3587,m_3938,0,app_4113,started,400,400,3.13
c_3588,m_3259,0,app_8330,started,400,480,1.56
c_3600,m_1679,0,app_122,started,400,400,1.56
c_3602,m_659,0,app_1885,started,400,400,1.56
c_3610,m_580,0,app_1552,started,400,400,1.56
c_3612,m_1133,0,app_2413,started,400,400,1.56
c_3613,m_3917,0,app_1037,started,400,400,1.56
c_3614,m_1806,0,app_6686,started,400,400,1.56
c_3618,m_943,0,app_3665,started,400,400,1.56
c_3619,m_824,0,app_3071,started,400,400,1.56
c_3620,m_34,0,app_1119,started,800,800,4.69
c_3622,m_390,0,app_7186,started,400,400,1.56
c_3625,m_833,0,app_9070,started,400,400,1.56
c_3630,m_94,595598,app_7134,started,400,400,1.56
c_3634,m_3443,0,app_8949,started,800,960,1.56
c_3636,m_2963,0,app_5360,started,400,400,1.56
c_3637,m_3935,0,app_8578,started,400,400,1.56
c_3638,m_3064,0,app_3649,started,400,400,1.56
c_3639,m_850,0,app_5204,started,400,480,1.56
c_3640,m_216,0,app_5102,started,800,800,3.13
c_3646,m_1301,0,app_17,started,400,400,1.56
c_3647,m_2127,0,app_3136,started,400,400,1.56
c_3650,m_3889,0,app_5023,started,400,400,1.56
c_3651,m_3572,0,app_1526,started,400,400,1.95
c_3653,m_2994,0,app_4650,started,800,800,3.13
c_3654,m_2088,0,app_1513,started,400,400,1.56
c_3655,m_2007,0,app_3557,started,400,400,1.56
c_3660,m_3027,0,app_141,started,800,800,3.13
c_3666,m_3271,0,app_240,started,400,400,1.56
c_3668,m_3866,0,app_5201,started,400,400,1.56
c_3669,m_602,0,app_6584,started,400,400,1.56
c_3674,m_2312,331011,app_1274,started,400,400,1.56
c_3675,m_3196,0,app_9441,started,400,400,1.56
c_3677,m_1827,0,app_2290,started,400,400,1.56
c_3678,m_20,0,app_6733,started,400,400,1.56
c_3686,m_897,0,app_2879,started,400,400,1.56
c_3693,m_1442,0,app_8360,started,800,800,3.13
c_3697,m_2671,0,app_6999,started,400,480,1.56
c_3698,m_3682,0,app_9677,started,400,400,1.56
c_3699,m_3530,0,app_459,started,800,800,3.13
c_3701,m_2502,0,app_5584,started,400,400,1.56
c_3702,m_2112,0,app_4077,started,400,400,1.56
c_3703,m_3552,0,app_4259,started,400,400,1.56
c_3705,m_1027,0,app_2324,started,800,800,6.25
c_3710,m_3274,0,app_7248,started,400,400,1.56
c_3711,m_1426,0,app_1254,started,800,800,3.13
c_3712,m_995,0,app_9317,started,400,400,1.56
c_3723,m_3744,0,app_7103,started,400,400,1.56
c_3724,m_2883,0,app_8988,started,800,800,3.13
c_3725,m_528,0,app_1977,started,400,400,1.56
c_3726,m_2259,668281,app_7876,started,800,800,3.13
c_3731,m_578,0,app_3943,started,400,400,1.56
c_3734,m_3253,212343,app_1230,started,800,800,3.13
c_3737,m_2219,0,app_3680,started,400,400,1.56
c_3741,m_1552,0,app_6217,started,400,400,1.56
c_3743,m_1445,0,app_1176,started,400,400,1.56
c_3746,m_536,0,app_3641,started,400,400,1.56
c_3750,m_3317,593707,app_1676,started,400,400,1.56
c_3752,m_3746,0,app_8266,started,400,400,1.56
c_3754,m_1248,0,app_8197,started,400,400,1.56
c_3758,m_3745,0,app_7709,started,400,400,1.56
c_3761,m_2378,0,app_3315,started,400,400,1.56
c_3763,m_3678,0,app_4038,started,800,800,2.34
c_3768,m_1659,0,app_7416,started,400,400,1.56
c_3771,m_1066,231568,app_4989,started,400,400,1.56
c_3772,m_3429,0,app_6791,started,800,800,3.13
c_3774,m_3075,0,app_1675,started,800,800,3.13
c_3776,m_2896,0,app_6584,started,400,400,1.56
c_3781,m_3751,0,app_8197,started,400,400,1.56
c_3782,m_3142,0,app_3988,started,400,400,1.56
c_3784,m_3467,0,app_1222,started,400,480,1.56
c_3787,m_2899,0,app_5598,started,400,400,1.56
c_3789,m_1732,0,app_2497,started,400,400,1.56
c_3790,m_2656,0,app_9515,started,400,400,1.56
c_3791,m_3593,0,app_8056,started,800,800,3.13
c_3799,m_1970,0,app_7244,started,400,400,1.56
c_3802,m_2974,0,app_2645,started,800,800,3.13
c_3806,m_2866,0,app_4128,started,800,800,6.25
c_3808,m_3750,0,app_7050,started,400,400,1.56
c_3813,m_1807,0,app_2742,started,400,400,1.56
c_3815,m_456,0,app_9215,started,400,480,1.56
c_3827,m_2100,0,app_1941,started,400,400,1.56
c_3828,m_2210,0,app_1797,started,800,800,3.13
c_3829,m_1943,337733,app_7048,started,400,400,1.56
c_3830,m_1893,0,app_5763,started,400,400,1.56
c_3832,m_3758,0,app_6496,started,3200,3200,25.0
c_3837,m_1292,0,app_4619,started,800,800,3.13
c_3838,m_3639,0,app_5099,started,400,400,1.56
c_3839,m_132,0,app_1276,started,400,400,1.56
c_3843,m_1695,0,app_4393,started,400,480,1.56
c_3846,m_2515,298689,app_9490,started,400,400,1.56
c_3847,m_1573,0,app_7260,started,400,400,1.56
c_3850,m_2871,0,app_1215,started,400,400,1.56
c_3851,m_2597,0,app_3026,started,400,400,1.56
c_3852,m_2183,0,app_5968,started,400,400,1.56
c_3853,m_3692,0,app_7173,started,400,400,1.56
c_3854,m_77,162845,app_5805,started,800,800,6.25
c_3862,m_2239,0,app_6993,started,400,400,1.56
c_3864,m_1719,0,app_1134,started,400,400,1.56
c_3869,m_85,0,app_3774,started,400,400,1.56
c_3870,m_446,0,app_3467,started,800,800,2.34
c_3871,m_288,0,app_4265,started,400,400,1.56
c_3880,m_2332,0,app_4472,started,400,400,1.56
c_3891,m_1742,0,app_1552,started,400,400,1.56
c_3895,m_1188,0,app_3534,started,1600,1920,6.25
c_3896,m_2794,0,app_7037,started,400,400,1.56
c_3898,m_2496,0,app_8705,started,400,400,1.56
c_3900,m_3068,0,app_5035,started,800,800,3.13
c_3902,m_1395,0,app_4038,started,800,800,2.34
c_3905,m_4034,0,app_8832,started,400,400,1.56
c_3906,m_709,0,app_9710,started,400,400,1.56
c_3909,m_621,0,app_5937,started,400,400,1.56
c_3913,m_3594,0,app_7134,started,400,400,1.56
c_3917,m_2838,0,app_5073,started,400,400,1.56
c_3919,m_2325,0,app_1172,started,400,400,1.56
c_3922,m_2006,0,app_2264,started,400,400,1.56
c_3925,m_1528,0,app_4396,started,400,400,1.56
c_3928,m_2046,0,app_1675,started,800,800,3.13
c_3932,m_478,0,app_1552,started,400,400,1.56
c_3938,m_408,0,app_9710,started,400,400,1.56
c_3943,m_3468,0,app_2011,started,400,400,1.56
c_3944,m_3793,0,app_2965,started,400,400,1.56
c_3949,m_2126,0,app_141,started,800,800,3.13
c_3951,m_1030,0,app_8619,started,400,400,1.56
c_3953,m_317,126973,app_1982,started,1600,1600,6.25
c_3954,m_1247,0,app_5428,started,400,400,3.13
c_3956,m_1581,0,app_8492,started,400,400,1.56
c_3957,m_2213,0,app_744,started,400,400,1.56
c_3960,m_3845,0,app_7097,started,800,800,3.13
c_3963,m_1398,0,app_9001,started,400,400,1.56
c_3967,m_3544,0,app_9333,started,800,800,3.13
c_3968,m_1083,0,app_7908,started,400,400,1.56
c_3969,m_3362,0,app_5705,started,400,400,1.56
c_3972,m_42,0,app_1215,started,400,400,1.56
c_3974,m_54,0,app_3762,started,400,400,1.56
c_3975,m_2633,0,app_8384,started,400,400,1.56
c_3981,m_3879,310100,app_2435,started,100,100,0.38
c_3986,m_974,0,app_1604,started,800,800,1.56
c_3987,m_1166,0,app_7475,started,400,400,1.56
c_3988,m_3410,0,app_141,started,800,800,3.13
c_3991,m_3003,0,app_3988,started,400,400,1.56
c_3992,m_3576,0,app_5113,started,400,400,1.56
c_3994,m_391,0,app_2290,started,400,400,1.56
c_3997,m_1307,0,app_7084,started,2400,2400,9.38
c_3998,m_714,0,app_2904,started,400,400,1.56
c_4003,m_852,0,app_2413,started,400,400,1.56
c_4005,m_3942,56488,app_6886,started,400,400,1.56
c_4007,m_989,0,app_2264,started,400,400,1.56
c_4008,m_3922,0,app_2415,started,400,400,1.56
c_4012,m_1498,0,app_2215,started,400,400,1.56
c_4013,m_2043,0,app_9070,started,400,400,1.56
c_4015,m_658,0,app_4142,started,800,800,6.25
c_4017,m_806,0,app_8676,started,400,400,1.56
c_4019,m_796,0,app_4176,started,800,800,3.13
c_4027,m_2701,0,app_141,started,800,800,3.13
c_4031,m_1242,0,app_3579,started,400,480,1.56
c_4033,m_2051,0,app_141,started,800,800,3.13
c_4034,m_2395,0,app_7387,started,800,800,3.13
c_4037,m_1684,0,app_5071,started,400,400,1.56
c_4039,m_2208,0,app_8140,started,400,400,1.56
c_4041,m_2255,0,app_1084,stopped,400,400,4.69
c_4047,m_1145,0,app_130,started,800,800,3.13
c_4050,m_2298,0,app_943,started,400,400,1.56
c_4051,m_838,0,app_2089,started,400,400,1.56
c_4052,m_642,0,app_6509,started,400,400,1.56
c_4054,m_1198,0,app_9589,started,400,400,1.56
c_4055,m_2743,0,app_1675,started,800,800,3.13
c_4056,m_3826,0,app_1215,started,400,400,1.56
c_4063,m_1898,0,app_1552,started,400,400,1.56
c_4064,m_3721,0,app_1351,started,400,400,1.56
c_4069,m_866,0,app_6629,started,400,400,1.56
c_4072,m_1825,0,app_7371,started,400,400,1.56
c_4074,m_2807,0,app_4176,started,800,800,3.13
c_4080,m_2078,0,app_1207,started,400,400,3.13
c_4081,m_4023,0,app_9150,started,800,800,3.13
c_4083,m_1830,0,app_7231,started,400,400,1.56
c_4086,m_1056,0,app_6841,started,400,400,1.56
c_4088,m_2885,0,app_1667,started,400,400,1.56
c_4090,m_3091,0,app_1351,started,400,400,1.56
c_4093,m_1781,0,app_7476,started,400,400,1.56
c_4099,m_1339,0,app_1119,started,800,800,4.69
c_4101,m_3223,0,app_3579,started,400,400,1.56
c_4102,m_3767,0,app_8533,started,800,800,6.25
c_4106,m_1209,0,app_6644,started,400,400,1.56
c_4108,m_86,0,app_8268,started,400,400,1.56
c_4112,m_2915,0,app_3539,started,400,400,1.56
c_4113,m_2714,0,app_1063,started,800,800,3.13
c_4115,m_546,0,app_6651,started,400,400,1.56
c_4116,m_3990,0,app_6584,started,400,400,1.56
c_4126,m_3030,338294,app_1225,started,400,400,1.56
c_4128,m_2294,0,app_6597,started,800,800,3.13
c_4132,m_2011,0,app_350,started,800,800,3.13
c_4133,m_2272,0,app_4186,started,400,480,3.13
c_4135,m_3386,0,app_4939,started,400,400,1.56
c_4138,m_717,0,app_7850,started,400,400,1.56
c_4142,m_3176,0,app_4650,started,800,800,3.13
c_4145,m_1689,0,app_8910,started,400,480,1.56
c_4147,m_1883,0,app_5805,started,800,800,6.25
c_4154,m_3933,0,app_9297,started,400,400,1.56
c_4157,m_125,0,app_7732,started,400,400,1.56
c_4158,m_2000,0,app_141,started,800,800,3.13
c_4160,m_2044,0,app_3381,started,400,400,1.56
c_4161,m_3691,0,app_3511,started,400,400,1.56
c_4173,m_791,0,app_5029,started,800,800,3.13
c_4175,m_2015,246136,app_8140,started,400,400,1.56
c_4176,m_3716,0,app_512,started,400,400,1.56
c_4179,m_1356,0,app_8266,started,400,400,1.56
c_4180,m_634,0,app_3829,started,400,400,1.56
c_4182,m_2420,0,app_7114,started,400,400,3.13
c_4184,m_3646,0,app_7980,started,400,400,1.56
c_4185,m_3522,0,app_8279,started,400,400,1.56
c_4187,m_3663,0,app_3665,started,400,400,1.56
c_4188,m_3397,0,app_240,started,400,400,1.56
c_4192,m_2957,0,app_5310,started,400,480,1.56
c_4193,m_3946,0,app_7348,started,800,960,3.13
c_4198,m_3013,0,app_5226,started,400,400,1.56
c_4201,m_3517,0,app_3962,started,400,400,1.56
c_4202,m_1254,0,app_4832,started,400,400,1.56
c_4203,m_3573,0,app_552,started,800,800,3.13
c_4206,m_1920,0,app_3733,started,400,400,1.56
c_4207,m_1338,0,app_94,started,400,400,1.56
c_4209,m_294,0,app_5535,started,400,400,1.56
c_4212,m_2215,0,app_6629,started,400,400,1.56
c_4213,m_1770,0,app_5533,started,400,400,1.56
c_4223,m_3073,0,app_7283,started,400,400,1.56
c_4224,m_3405,0,app_7022,started,400,400,1.56
c_4229,m_135,0,app_3131,started,400,480,1.56
c_4230,m_3754,0,app_8204,started,800,800,3.13
c_4231,m_633,578607,app_1826,started,800,800,3.13
c_4235,m_203,0,app_8775,started,400,400,1.56
c_4236,m_422,0,app_3665,started,400,400,1.56
c_4237,m_3480,643885,app_2682,started,400,400,1.56
c_4238,m_2355,0,app_5504,started,400,480,1.56
